restaurant_type,location,season,food_cost,labor_cost,rent_cost,marketing_spend,utilities_cost,maintenance_cost,technology_spend,delivery_spend,num_employees,seating_capacity,avg_ticket_size,daily_covers,online_orders_pct,customer_rating,years_in_business,wastage_pct,revenue,total_cost,profit,profit_tier
Buffet,Airport,Autumn,73716.69440223323,58523.52721845295,2436.7500167470207,6876.636846903365,8820.902874387562,6927.648908668073,3577.140408148669,2259.089368682612,64.0,291.0,14.984679629947259,316.0,59.82218408524575,2.8820129003047565,5.0,2.190113805805381,296057.5513725466,163138.3900442235,132919.1613283231,Medium Profit
Cafe,Residential,Autumn,74061.8595838029,52390.33519277443,19633.532831630157,15771.04988061199,1417.2234993425309,7827.352638714607,4514.544664889368,6377.956990710902,63.0,157.0,36.11263535361341,582.0,21.399823611127225,4.888407020385914,29.0,9.63761708118745,658778.8695842732,181993.85528247687,476785.0143017963,High Profit
Casual Dining,Suburb,Winter,57802.17520359819,47243.60749456965,15038.2169398846,8470.928801275604,7380.480211879297,2695.0146666319215,3432.5678900255743,5516.933245805299,75.0,149.0,18.854294166842365,448.0,14.982157301780877,3.0584973383688645,16.0,5.3706875068215005,331253.91596000467,147579.92445367016,183673.9915063345,High Profit
Casual Dining,Residential,Summer,52767.66446094021,56799.10078747911,34452.112782945675,2420.581911587562,2830.709622127706,7437.4150388780245,515.1704069309936,13861.934103255233,7.0,112.0,31.752355716697764,436.0,32.1260668235158,3.8997523112372274,3.0,18.358741626557205,526930.673676266,171084.68911414448,355845.9845621215,High Profit
Fast Food,Residential,Summer,44864.455664375506,26929.696941321636,32069.20659705907,2427.4530859401193,5482.713518122954,4618.034635107195,4505.015021015111,3177.659442788267,11.0,184.0,80.73418192826446,661.0,23.506826861903896,2.95967054239727,6.0,18.916172086613965,1522088.7764001489,124074.23490572984,1398014.541494419,High Profit
Food Truck,Airport,Winter,18739.825113659645,47650.005709321165,14619.683215378505,8932.459489659097,3282.7501683637197,2222.8417186213037,3869.688075804611,1297.006340828098,47.0,294.0,48.89915082108359,738.0,48.39510032680811,4.367383766271928,15.0,15.517263401374363,1041522.1211542682,100614.25983163617,940907.861322632,High Profit
Fine Dining,Downtown,Autumn,14272.223945406386,15134.798737218245,34862.28514495317,1628.7210645655246,7267.1669200197075,3730.5431031120324,1274.6249429660265,4146.79423211277,72.0,60.0,7.199215386305761,224.0,39.66787615540891,3.358427929157156,25.0,3.3751995133527033,208513.3733532252,82317.15809035386,126196.21526287135,Medium Profit
Casual Dining,Suburb,Spring,41428.32550920352,44769.24971910138,36716.80023056608,11646.575204595245,4308.446001319999,6440.425130075475,406.7767138718063,8190.86905926812,12.0,153.0,35.751478403181,280.0,43.38230920821362,3.921467672551625,5.0,19.956320480928103,448372.428820102,153907.46756800162,294464.9612521004,High Profit
Food Truck,Downtown,Summer,16958.311715559452,47765.13713398639,22993.436267101915,10126.169839654127,4890.60067874614,5399.7702829215,3615.6486559195364,4917.87620191904,44.0,27.0,105.21971100979965,653.0,24.051748693878437,4.046591479920253,13.0,1.9545245533289797,2233661.2942291633,116666.9507758081,2116994.343453355,High Profit
Fine Dining,Highway,Autumn,48274.9944252002,43841.891363364615,8051.006101006772,14199.43612107548,2830.781045224527,4059.302911327674,1249.4379654535578,4683.804133984664,59.0,233.0,48.45749958372604,762.0,30.94386695690555,3.077102846562676,9.0,18.793835319701948,1369613.3782110238,127190.6540666375,1242422.7241443864,High Profit
Casual Dining,Highway,Summer,53427.704772591365,51439.34472535822,31272.467148234184,4119.619823491664,3173.8511454107443,2207.0691606272276,2666.675336758718,5969.385400405653,39.0,224.0,69.7270664743017,709.0,10.48966612728531,3.797946504835103,17.0,5.391112820602037,1643718.930124291,154276.11751287777,1489442.8126114132,High Profit
Buffet,Mall,Winter,44421.16981400306,26560.120470427522,14135.081121052435,12062.120447673291,2205.0190617386843,5861.195797311067,538.850380752785,13087.204029367906,24.0,152.0,60.056143328919646,575.0,13.3464824214713,4.321532408717651,29.0,5.159217529326607,1178799.6659027634,118870.76112232676,1059928.9047804365,High Profit
Fast Food,Suburb,Summer,7732.003438446023,34051.783528303014,22036.69282151248,3903.1882887363536,5761.086199997751,2643.8793425458266,2883.9948498200474,9940.88282188065,47.0,68.0,116.97029025685993,798.0,34.78444730391193,4.043548760246363,8.0,11.557352253379102,2965808.914615051,88953.51129124215,2876855.4033238087,High Profit
Casual Dining,Downtown,Winter,9329.596910174912,3608.042409630447,3732.369252043789,14583.55741271666,1877.4710822987372,2781.4005609201695,205.22122507732934,7907.657863487496,33.0,30.0,37.06001533280213,573.0,27.551073999477794,3.51346333232438,12.0,12.122307615998983,869181.3801975533,44025.316716349545,825156.0634812037,High Profit
Fine Dining,Highway,Winter,13500.58885111141,11325.030291343368,21003.436059450236,6489.593835869276,3047.9248108874426,6025.681244873769,2716.5659759244586,6044.054957542622,68.0,195.0,86.31300573591753,727.0,38.824104374335825,2.8324323032328866,18.0,10.54976023965046,2019601.246290104,70152.87602700258,1949448.3702631015,High Profit
Fine Dining,Airport,Winter,16523.435374125427,39719.053760785835,16450.05226313467,12481.115952631435,5539.382869156822,4555.777780682106,4185.107297646189,1055.5778468859394,10.0,294.0,73.58476010193036,308.0,53.07695260161016,4.872807565091633,19.0,17.25451403689688,1273746.178497302,100509.50314504841,1173236.6753522537,High Profit
Casual Dining,Residential,Spring,79241.19603269998,35052.08037976756,28070.481143150366,17712.206571354407,3110.897341237068,1649.5015083908233,2945.640851737069,13267.952982997029,5.0,204.0,76.2442300229802,529.0,44.713260774345535,4.7404735898565615,14.0,1.136953177790756,1410558.474609873,181049.9568113343,1229508.5177985388,High Profit
Food Truck,Airport,Autumn,30837.126264734183,14247.95327186003,3549.7798383321247,10020.565460541666,6090.746767476119,5559.471936278295,4434.778617644896,1925.71889985323,51.0,74.0,97.74220117071842,146.0,49.779264500686544,4.286160009513143,29.0,6.471504473015919,530075.9859064164,76666.14105672056,453409.84484969586,High Profit
Fast Food,Highway,Winter,26898.003023096462,16877.493267136048,25747.92794116597,4249.6961436205665,634.5580423528597,2212.809228464899,2789.5203676714864,2797.2095305561475,70.0,290.0,24.18685333920619,484.0,52.57327355753236,4.409012806360397,4.0,15.763012828026756,274233.72776022507,82207.21754406444,192026.51021616062,High Profit
Cafe,Airport,Winter,8919.99767481718,22612.68550963711,31334.33079581452,17779.396567938573,9745.616483149472,6131.835101115211,3468.4099965701344,6752.147946568379,78.0,103.0,102.07224032387255,340.0,36.500155999891405,4.704196507321155,4.0,11.203597529931493,1284338.3971305848,106744.42007561057,1177593.9770549743,High Profit
Buffet,Mall,Summer,52649.02930141974,43835.63863778002,2485.569572086824,7492.301229517244,7434.894135614182,3933.9917489993622,1894.7203198657373,2102.970207327176,74.0,272.0,16.884817616692715,434.0,57.50804286641741,4.159229853673998,9.0,3.9765637309615265,430734.90287772234,121829.11515261029,308905.78772511205,High Profit
Fast Food,Suburb,Autumn,53914.308884846054,37753.846351808155,30498.607097536384,14739.931069268452,5286.281721197877,4840.885255656625,1554.322036633087,9601.345914122536,16.0,150.0,81.44013350299203,32.0,48.9301655028264,4.191311972060467,7.0,9.438139610277707,170384.5133067611,158189.52833106916,12194.984975691943,Low Profit
Casual Dining,Residential,Spring,18158.65171839985,6965.562057991519,6947.753036455835,6741.865731319468,9247.960238900834,4887.6182567066835,1745.5295982149332,7414.946462025814,60.0,129.0,28.824994024262438,239.0,32.782068684541244,3.0114998569046376,10.0,1.9082855765937272,282987.00423075736,62109.887100014945,220877.1171307424,High Profit
Fast Food,Airport,Spring,73943.11556934599,46316.531493704555,28526.132387972524,6315.201131692094,8762.77776897729,1345.1219260271596,603.7085339247053,7466.966842610332,21.0,113.0,78.84570543935155,438.0,4.845080819920495,4.228703235344033,5.0,4.661237470731477,1355249.4567394436,173279.55565425463,1181969.901085189,High Profit
Buffet,Suburb,Summer,65037.015994634545,17971.595092255684,19300.50230227689,13019.551056618242,3982.2660395101525,5273.708529076526,1346.517953083896,14505.94893024854,69.0,120.0,18.267964026108032,394.0,42.87112525615668,4.579818429532638,3.0,13.566583066111347,389911.3924938579,140437.1058977045,249474.2865961534,High Profit
Food Truck,Downtown,Spring,22273.948760563104,41290.30166905195,22975.669639847143,3548.072986516372,1603.2271943201538,6963.593110684695,1996.4773833966985,10106.302729789724,55.0,244.0,86.60230958507795,453.0,41.74303459611913,4.8251762498597515,11.0,4.081533102210088,1190735.4575322266,110757.59347416984,1079977.8640580568,High Profit
Fine Dining,Suburb,Summer,41438.72981874031,10031.682145708375,14819.195516370886,17405.99048153437,2896.207724729202,7151.375718546943,1773.5904060744033,10980.64705937482,14.0,116.0,42.01712406690562,376.0,19.93101748234836,4.0263995499985406,16.0,11.344760639252344,916153.1117753461,106497.41887107931,809655.6929042668,High Profit
Cafe,Mall,Autumn,39379.31421491374,59881.51277299258,11327.723440441876,8058.6677392041265,2482.548059909288,5570.708877565493,2528.3869775501585,9141.118987363096,10.0,29.0,81.49156004430507,650.0,20.870870661571452,4.438750495775712,12.0,11.24971235883562,1743864.2242729247,138369.98106994038,1605494.2432029843,High Profit
Fast Food,Suburb,Summer,31139.033325674056,7579.104729199705,4699.799606179269,875.9100013857578,7625.545637650657,7758.013537309919,2492.5091604169693,3892.913685653584,13.0,122.0,67.95305155370923,623.0,42.15344429212897,3.4243632650046316,28.0,3.0984460956118447,1395283.5279413841,66062.82968346991,1329220.6982579143,High Profit
Buffet,Downtown,Summer,66322.60346192098,45278.83961885672,34858.21952428585,6456.011235406064,5707.04397887356,4866.554090729545,3703.469257081178,944.9194567756924,25.0,18.0,30.836247271813182,29.0,43.76795754909779,4.3036812429808045,28.0,18.74434580865023,147670.6385755677,168137.66062392958,-20467.02204836189,Loss
Casual Dining,Mall,Winter,13194.836421586324,33855.83047742644,25196.310194155914,15806.84332969029,8575.932740004424,2188.010662024788,2039.138715881717,8414.260107660162,29.0,142.0,66.14171005824088,28.0,36.77385451470036,4.49118343716282,13.0,12.803058081811837,188712.27025851738,109271.16264843007,79441.10761008732,Medium Profit
Fast Food,Downtown,Spring,36148.56798708445,7898.533903195883,39346.36805419486,17257.497679028325,5152.157129409663,5349.347861412953,3418.3967999140286,6697.831498930252,8.0,37.0,23.287956454539984,515.0,13.863739467753803,3.360718317632368,19.0,16.593886291720356,526343.0593709789,121268.70091317041,405074.35845780844,High Profit
Food Truck,Highway,Autumn,37102.33479119128,4528.196080393063,34317.172215386825,11573.665400493366,7812.768021657983,7291.573401240598,4464.070303243717,1846.8070236650979,49.0,35.0,119.11492693615146,55.0,49.93026744523796,2.76090355698429,20.0,11.17402746365904,193989.04152584256,108936.58723727192,85052.45428857065,Medium Profit
Fast Food,Mall,Autumn,40154.420346063474,23671.945898450682,35046.064154327636,6235.1317018296195,3572.51695714117,2999.0459954379785,2333.2833916398486,12892.710857498081,16.0,96.0,73.58037714344782,187.0,57.61939760503906,3.230878174085686,19.0,15.315548094381397,472558.4905556844,126905.1193023885,345653.37125329586,High Profit
Fast Food,Mall,Winter,69601.24933239716,48726.7641244072,24718.287865941576,10793.155021986488,6220.432628665336,2265.8215532603062,2811.7991413571426,7451.481455879794,18.0,213.0,63.72517700424775,313.0,19.22787004425887,4.478868446094932,11.0,11.155184574014546,609978.7364855236,172588.99112389496,437389.7453616287,High Profit
Fine Dining,Downtown,Summer,21362.515265112597,5345.620696039372,5075.822769709697,16809.31832331796,6574.301737799862,7738.733495500836,3418.170620962825,6807.139036090964,52.0,143.0,110.63325823165708,774.0,56.07902663915537,4.802641618900637,11.0,10.674478267186442,5044825.023688029,73131.62194453411,4971693.401743495,High Profit
Casual Dining,Suburb,Autumn,12719.238013420458,43150.723809699084,36709.0579585033,6662.737679700929,7713.227364516571,6179.084326914202,2521.1242939854374,6260.4616501848695,74.0,242.0,39.52662458574472,296.0,17.637316873558323,3.233333959345994,26.0,4.314902785444497,477752.34627981693,121915.65509692485,355836.6911828921,High Profit
Casual Dining,Suburb,Autumn,51335.6347115831,40356.447747061604,6479.6768976709955,8016.0209851218015,8095.139803981331,588.2701969429851,899.6725448058631,11066.3517000185,41.0,212.0,31.242945562438443,114.0,10.936884340677562,4.84987204418742,5.0,1.6039705033045375,196684.47611389565,126837.21458718617,69847.26152670948,Medium Profit
Buffet,Highway,Summer,18037.585623353538,18135.64757604773,21651.548355625622,11024.035593305864,3126.7789018963294,4577.226300415725,1538.520687556492,776.5455863676301,68.0,275.0,78.20053046652743,757.0,25.27557844170104,3.723835829780541,7.0,5.5923687658159125,1910614.291202849,78867.88862456892,1831746.40257828,High Profit
Casual Dining,Highway,Summer,10619.906439096481,7417.046036888745,34560.51804824248,17799.1948155779,4158.051014397783,2028.5612439651554,238.1144817307429,3229.6727207272147,35.0,240.0,109.36525321649447,544.0,26.009798504301866,4.982396504261754,21.0,4.498508498171651,2078963.838354623,80051.06480062651,1998912.7735539963,High Profit
Fast Food,Downtown,Autumn,36998.69154282901,55173.35175158153,19951.504544286196,11851.904209713568,2467.783363119569,2437.168094832629,3449.600105072863,13534.835130522617,7.0,198.0,79.73413856093929,467.0,51.62028633919473,3.987984191113988,13.0,13.611394464901627,1322611.1090010086,145864.83874195797,1176746.2702590507,High Profit
Cafe,Mall,Summer,21473.48231436057,20119.938755993266,8295.473457988155,4548.495530039738,7604.42651989928,883.1765891465026,1469.9220422333703,602.6799385799814,77.0,108.0,7.506984090274853,698.0,36.10824314900534,2.894510930884735,13.0,4.605672741165847,261349.73807959506,64997.59514824086,196352.1429313542,High Profit
Casual Dining,Downtown,Spring,32091.246415098773,9348.844211845384,16181.480250862594,2237.5287406374946,3071.918504705782,2001.7662218091587,4135.699133268055,9161.24162458632,9.0,279.0,104.20037976402118,80.0,2.7456477505563104,4.366686544608569,5.0,3.438302396747348,412534.47652284114,78229.72510281357,334304.7514200276,High Profit
Fast Food,Residential,Autumn,24478.33100768431,41846.47346657221,39558.71968797552,2352.772160093384,4214.682416932137,4140.770313050355,3313.9698907989246,3619.8557640187555,28.0,236.0,39.19799277053593,300.0,21.011999805975606,3.345229587910313,17.0,17.26738415624253,319450.067002536,123525.57470712559,195924.49229541037,High Profit
Cafe,Residential,Summer,11947.734704256181,15350.830041122796,39990.84908666723,19029.866688839622,8128.751517880049,812.7947213335353,3707.0391408736627,8107.316689184421,79.0,100.0,104.95018355655274,321.0,1.8749994503745548,3.9760168284242217,10.0,6.789441716951475,1115736.9707206648,107075.18259015749,1008661.7881305073,High Profit
Food Truck,Mall,Autumn,47026.04021931512,30110.953067069906,29011.729621814215,16537.043268575308,3728.12508383424,7139.611208451279,4424.071895229256,7966.679829343317,71.0,94.0,117.8774732949502,54.0,4.516714124733263,3.156992675291798,14.0,17.230845725059268,239934.50583380036,145944.25419363263,93990.25164016773,Medium Profit
Fast Food,Airport,Autumn,7026.381352961426,5873.116021453884,35743.70775546931,15434.166457449006,3269.2529370937477,6248.143246793869,2185.9340465499263,9843.880747649691,7.0,221.0,79.9026250816356,719.0,39.80271515003617,4.30385448381844,10.0,16.2359385660306,2137199.3629455906,85624.58256542086,2051574.7803801699,High Profit
Cafe,Highway,Winter,77478.15109957996,59600.08508776198,3679.8556702540673,10179.109293815909,6686.223613904378,3174.7750749104216,1024.1955100753776,2576.291067877728,47.0,56.0,37.27654877113454,155.0,11.995906380624898,2.7171495217725115,12.0,16.591012563088768,158369.0517363077,164398.68641817983,-6029.634681872121,Loss
